Sample name,title,source name,organism,characteristics: age,characteristics: developmental stage,characteristics: sex,molecule,description,processed data file ,raw file,BioSample,Instrument Model
F17_384Bulk_Plate2_S137,Tabula Muris Senis (bulk RNA seq),BAT_35,Mus musculus C57/BL6,18,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127336,SAMN11854886,Illumina NovaSeq 6000
F18_384Bulk_Plate1_S138,Tabula Muris Senis (bulk RNA seq),MAT_49,Mus musculus C57/BL6,12,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127335,SAMN11854887,Illumina NovaSeq 6000
F18_384Bulk_Plate2_S138,Tabula Muris Senis (bulk RNA seq),SCAT_19,Mus musculus C57/BL6,24,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127338,SAMN11854888,Illumina NovaSeq 6000
F19_384Bulk_Plate1_S139,Tabula Muris Senis (bulk RNA seq),Skin_55,Mus musculus C57/BL6,1,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127337,SAMN11854889,Illumina NovaSeq 6000
F19_384Bulk_Plate2_S139,Tabula Muris Senis (bulk RNA seq),Liver_43,Mus musculus C57/BL6,12,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127340,SAMN11854890,Illumina NovaSeq 6000
F2_384Bulk_Plate1_S122,Tabula Muris Senis (bulk RNA seq),Marrow_9,Mus musculus C57/BL6,15,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127339,SAMN11854891,Illumina NovaSeq 6000
F2_384Bulk_Plate2_S122,Tabula Muris Senis (bulk RNA seq),Kidney_18,Mus musculus C57/BL6,9,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127342,SAMN11854892,Illumina NovaSeq 6000
F2_384Bulk_Plate3_S122,Tabula Muris Senis (bulk RNA seq),SCAT_4,Mus musculus C57/BL6,12,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127341,SAMN11854893,Illumina NovaSeq 6000
F20_384Bulk_Plate1_S140,Tabula Muris Senis (bulk RNA seq),Marrow_30,Mus musculus C57/BL6,9,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127344,SAMN11854894,Illumina NovaSeq 6000
F20_384Bulk_Plate2_S140,Tabula Muris Senis (bulk RNA seq),Skin_31,Mus musculus C57/BL6,12,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127343,SAMN11854895,Illumina NovaSeq 6000
F21_384Bulk_Plate1_S141,Tabula Muris Senis (bulk RNA seq),Bone_46,Mus musculus C57/BL6,1,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127157,SAMN11854896,Illumina NovaSeq 6000
F21_384Bulk_Plate2_S141,Tabula Muris Senis (bulk RNA seq),Spleen_37,Mus musculus C57/BL6,1,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127158,SAMN11854897,Illumina NovaSeq 6000
F22_384Bulk_Plate1_S142,Tabula Muris Senis (bulk RNA seq),Skin_37,Mus musculus C57/BL6,1,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127155,SAMN11854898,Illumina NovaSeq 6000
F22_384Bulk_Plate2_S142,Tabula Muris Senis (bulk RNA seq),Small_Intestine_1,Mus musculus C57/BL6,18,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127156,SAMN11854899,Illumina NovaSeq 6000
F23_384Bulk_Plate1_S143,Tabula Muris Senis (bulk RNA seq),Skin_35,Mus musculus C57/BL6,3,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127161,SAMN11854900,Illumina NovaSeq 6000
F23_384Bulk_Plate2_S143,Tabula Muris Senis (bulk RNA seq),Small_Intestine_38,Mus musculus C57/BL6,9,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127162,SAMN11854901,Illumina NovaSeq 6000
F3_384Bulk_Plate1_S123,Tabula Muris Senis (bulk RNA seq),Liver_44,Mus musculus C57/BL6,18,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127159,SAMN11854902,Illumina NovaSeq 6000
F3_384Bulk_Plate3_S123,Tabula Muris Senis (bulk RNA seq),SCAT_6,Mus musculus C57/BL6,9,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127160,SAMN11854903,Illumina NovaSeq 6000
F4_384Bulk_Plate1_S124,Tabula Muris Senis (bulk RNA seq),Lung_23,Mus musculus C57/BL6,3,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127163,SAMN11854904,Illumina NovaSeq 6000
F4_384Bulk_Plate2_S124,Tabula Muris Senis (bulk RNA seq),Lung_14,Mus musculus C57/BL6,21,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127164,SAMN11854905,Illumina NovaSeq 6000
F4_384Bulk_Plate3_S124,Tabula Muris Senis (bulk RNA seq),Brain_1,Mus musculus C57/BL6,21,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127364,SAMN11854906,Illumina NovaSeq 6000
F5_384Bulk_Plate1_S125,Tabula Muris Senis (bulk RNA seq),Spleen_39,Mus musculus C57/BL6,9,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127363,SAMN11854907,Illumina NovaSeq 6000
F5_384Bulk_Plate2_S125,Tabula Muris Senis (bulk RNA seq),GAT_36,Mus musculus C57/BL6,3,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127362,SAMN11854908,Illumina NovaSeq 6000
F5_384Bulk_Plate3_S125,Tabula Muris Senis (bulk RNA seq),Heart_32,Mus musculus C57/BL6,15,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127361,SAMN11854909,Illumina NovaSeq 6000
F6_384Bulk_Plate1_S126,Tabula Muris Senis (bulk RNA seq),Marrow_46,Mus musculus C57/BL6,6,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127368,SAMN11854910,Illumina NovaSeq 6000
F6_384Bulk_Plate2_S126,Tabula Muris Senis (bulk RNA seq),BAT_17,Mus musculus C57/BL6,18,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127367,SAMN11854911,Illumina NovaSeq 6000
F6_384Bulk_Plate3_S126,Tabula Muris Senis (bulk RNA seq),Pancreas_56,Mus musculus C57/BL6,18,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127366,SAMN11854912,Illumina NovaSeq 6000
F7_384Bulk_Plate1_S127,Tabula Muris Senis (bulk RNA seq),Spleen_52,Mus musculus C57/BL6,27,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127365,SAMN11854913,Illumina NovaSeq 6000
F7_384Bulk_Plate2_S127,Tabula Muris Senis (bulk RNA seq),BAT_28,Mus musculus C57/BL6,3,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127370,SAMN11854914,Illumina NovaSeq 6000
F7_384Bulk_Plate3_S127,Tabula Muris Senis (bulk RNA seq),Bone_32,Mus musculus C57/BL6,1,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127369,SAMN11854915,Illumina NovaSeq 6000
F8_384Bulk_Plate1_S128,Tabula Muris Senis (bulk RNA seq),BAT_44,Mus musculus C57/BL6,9,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127188,SAMN11854916,Illumina NovaSeq 6000
F8_384Bulk_Plate2_S128,Tabula Muris Senis (bulk RNA seq),Pancreas_31,Mus musculus C57/BL6,18,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127189,SAMN11854917,Illumina NovaSeq 6000
F8_384Bulk_Plate3_S128,Tabula Muris Senis (bulk RNA seq),Pancreas_44,Mus musculus C57/BL6,24,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127190,SAMN11854918,Illumina NovaSeq 6000
F9_384Bulk_Plate1_S129,Tabula Muris Senis (bulk RNA seq),Marrow_34,Mus musculus C57/BL6,18,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127191,SAMN11854919,Illumina NovaSeq 6000
F9_384Bulk_Plate2_S129,Tabula Muris Senis (bulk RNA seq),Lung_30,Mus musculus C57/BL6,15,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127184,SAMN11854920,Illumina NovaSeq 6000
F9_384Bulk_Plate3_S129,Tabula Muris Senis (bulk RNA seq),BAT_56,Mus musculus C57/BL6,21,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127185,SAMN11854921,Illumina NovaSeq 6000
G1_384Bulk_Plate1_S145,Tabula Muris Senis (bulk RNA seq),Heart_30,Mus musculus C57/BL6,21,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127186,SAMN11854922,Illumina NovaSeq 6000
G1_384Bulk_Plate2_S145,Tabula Muris Senis (bulk RNA seq),SCAT_13,Mus musculus C57/BL6,18,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127187,SAMN11854923,Illumina NovaSeq 6000
G1_384Bulk_Plate3_S145,Tabula Muris Senis (bulk RNA seq),Kidney_24,Mus musculus C57/BL6,12,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127193,SAMN11854924,Illumina NovaSeq 6000
G10_384Bulk_Plate1_S154,Tabula Muris Senis (bulk RNA seq),Pancreas_26,Mus musculus C57/BL6,21,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127194,SAMN11854925,Illumina NovaSeq 6000
G10_384Bulk_Plate2_S154,Tabula Muris Senis (bulk RNA seq),GAT_38,Mus musculus C57/BL6,21,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126750,SAMN11854926,Illumina NovaSeq 6000
G10_384Bulk_Plate3_S154,Tabula Muris Senis (bulk RNA seq),Marrow_11,Mus musculus C57/BL6,3,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126749,SAMN11854927,Illumina NovaSeq 6000
G11_384Bulk_Plate1_S155,Tabula Muris Senis (bulk RNA seq),Small_Intestine_50,Mus musculus C57/BL6,6,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126752,SAMN11854928,Illumina NovaSeq 6000
G11_384Bulk_Plate2_S155,Tabula Muris Senis (bulk RNA seq),Lung_33,Mus musculus C57/BL6,3,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126751,SAMN11854929,Illumina NovaSeq 6000
G11_384Bulk_Plate3_S155,Tabula Muris Senis (bulk RNA seq),Spleen_22,Mus musculus C57/BL6,9,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126746,SAMN11854930,Illumina NovaSeq 6000
G12_384Bulk_Plate1_S156,Tabula Muris Senis (bulk RNA seq),Lung_4,Mus musculus C57/BL6,24,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126745,SAMN11854931,Illumina NovaSeq 6000
G12_384Bulk_Plate2_S156,Tabula Muris Senis (bulk RNA seq),MAT_28,Mus musculus C57/BL6,12,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126748,SAMN11854932,Illumina NovaSeq 6000
G12_384Bulk_Plate3_S156,Tabula Muris Senis (bulk RNA seq),WBC_8,Mus musculus C57/BL6,1,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126747,SAMN11854933,Illumina NovaSeq 6000
G13_384Bulk_Plate1_S157,Tabula Muris Senis (bulk RNA seq),BAT_42,Mus musculus C57/BL6,9,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127065,SAMN11854934,Illumina NovaSeq 6000
G13_384Bulk_Plate2_S157,Tabula Muris Senis (bulk RNA seq),Lung_25,Mus musculus C57/BL6,21,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126741,SAMN11854935,Illumina NovaSeq 6000
G13_384Bulk_Plate3_S157,Tabula Muris Senis (bulk RNA seq),Small_Intestine_39,Mus musculus C57/BL6,1,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126982,SAMN11854936,Illumina NovaSeq 6000
G14_384Bulk_Plate1_S158,Tabula Muris Senis (bulk RNA seq),BAT_55,Mus musculus C57/BL6,1,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126983,SAMN11854937,Illumina NovaSeq 6000
G14_384Bulk_Plate2_S158,Tabula Muris Senis (bulk RNA seq),Liver_33,Mus musculus C57/BL6,15,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126980,SAMN11854938,Illumina NovaSeq 6000
G14_384Bulk_Plate3_S158,Tabula Muris Senis (bulk RNA seq),NA5,Mus musculus C57/BL6,NA5,months postnatal,missing,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126981,SAMN11854939,Illumina NovaSeq 6000
G15_384Bulk_Plate1_S159,Tabula Muris Senis (bulk RNA seq),Spleen_40,Mus musculus C57/BL6,24,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126978,SAMN11854940,Illumina NovaSeq 6000
G15_384Bulk_Plate2_S159,Tabula Muris Senis (bulk RNA seq),SCAT_40,Mus musculus C57/BL6,9,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126979,SAMN11854941,Illumina NovaSeq 6000
G16_384Bulk_Plate1_S160,Tabula Muris Senis (bulk RNA seq),Brain_53,Mus musculus C57/BL6,9,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126976,SAMN11854942,Illumina NovaSeq 6000
G16_384Bulk_Plate2_S160,Tabula Muris Senis (bulk RNA seq),Heart_36,Mus musculus C57/BL6,12,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126977,SAMN11854943,Illumina NovaSeq 6000
G17_384Bulk_Plate1_S161,Tabula Muris Senis (bulk RNA seq),WBC_37,Mus musculus C57/BL6,1,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126974,SAMN11854944,Illumina NovaSeq 6000
G17_384Bulk_Plate2_S161,Tabula Muris Senis (bulk RNA seq),Limb_Muscle_10,Mus musculus C57/BL6,18,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126975,SAMN11854945,Illumina NovaSeq 6000
G18_384Bulk_Plate1_S162,Tabula Muris Senis (bulk RNA seq),WBC_24,Mus musculus C57/BL6,3,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127428,SAMN11854946,Illumina NovaSeq 6000
G18_384Bulk_Plate2_S162,Tabula Muris Senis (bulk RNA seq),Marrow_51,Mus musculus C57/BL6,9,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127427,SAMN11854947,Illumina NovaSeq 6000
G19_384Bulk_Plate1_S163,Tabula Muris Senis (bulk RNA seq),Limb_Muscle_53,Mus musculus C57/BL6,27,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127217,SAMN11854948,Illumina NovaSeq 6000
G19_384Bulk_Plate2_S163,Tabula Muris Senis (bulk RNA seq),GAT_28,Mus musculus C57/BL6,21,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127499,SAMN11854949,Illumina NovaSeq 6000
G2_384Bulk_Plate1_S146,Tabula Muris Senis (bulk RNA seq),Skin_48,Mus musculus C57/BL6,1,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127424,SAMN11854950,Illumina NovaSeq 6000
G2_384Bulk_Plate2_S146,Tabula Muris Senis (bulk RNA seq),SCAT_27,Mus musculus C57/BL6,21,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127423,SAMN11854951,Illumina NovaSeq 6000
G2_384Bulk_Plate3_S146,Tabula Muris Senis (bulk RNA seq),WBC_56,Mus musculus C57/BL6,27,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127422,SAMN11854952,Illumina NovaSeq 6000
G20_384Bulk_Plate1_S164,Tabula Muris Senis (bulk RNA seq),WBC_4,Mus musculus C57/BL6,6,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127421,SAMN11854953,Illumina NovaSeq 6000
G21_384Bulk_Plate1_S165,Tabula Muris Senis (bulk RNA seq),Limb_Muscle_14,Mus musculus C57/BL6,1,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127420,SAMN11854954,Illumina NovaSeq 6000
G22_384Bulk_Plate1_S166,Tabula Muris Senis (bulk RNA seq),Spleen_13,Mus musculus C57/BL6,15,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127419,SAMN11854955,Illumina NovaSeq 6000
G23_384Bulk_Plate1_S167,Tabula Muris Senis (bulk RNA seq),WBC_41,Mus musculus C57/BL6,6,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127541,SAMN11854956,Illumina NovaSeq 6000
G3_384Bulk_Plate1_S147,Tabula Muris Senis (bulk RNA seq),Heart_41,Mus musculus C57/BL6,27,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127542,SAMN11854957,Illumina NovaSeq 6000
G3_384Bulk_Plate3_S147,Tabula Muris Senis (bulk RNA seq),Heart_37,Mus musculus C57/BL6,12,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127543,SAMN11854958,Illumina NovaSeq 6000
G4_384Bulk_Plate1_S148,Tabula Muris Senis (bulk RNA seq),SCAT_52,Mus musculus C57/BL6,6,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127544,SAMN11854959,Illumina NovaSeq 6000
G4_384Bulk_Plate2_S148,Tabula Muris Senis (bulk RNA seq),Limb_Muscle_52,Mus musculus C57/BL6,12,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127545,SAMN11854960,Illumina NovaSeq 6000
G4_384Bulk_Plate3_S148,Tabula Muris Senis (bulk RNA seq),Liver_36,Mus musculus C57/BL6,9,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126727,SAMN11854961,Illumina NovaSeq 6000
G5_384Bulk_Plate1_S149,Tabula Muris Senis (bulk RNA seq),Pancreas_36,Mus musculus C57/BL6,12,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126728,SAMN11854962,Illumina NovaSeq 6000
G5_384Bulk_Plate3_S149,Tabula Muris Senis (bulk RNA seq),Kidney_50,Mus musculus C57/BL6,27,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126729,SAMN11854963,Illumina NovaSeq 6000
G6_384Bulk_Plate1_S150,Tabula Muris Senis (bulk RNA seq),Heart_25,Mus musculus C57/BL6,6,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126730,SAMN11854964,Illumina NovaSeq 6000
G6_384Bulk_Plate2_S150,Tabula Muris Senis (bulk RNA seq),SCAT_5,Mus musculus C57/BL6,3,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9126731,SAMN11854965,Illumina NovaSeq 6000
G6_384Bulk_Plate3_S150,Tabula Muris Senis (bulk RNA seq),BAT_22,Mus musculus C57/BL6,21,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127314,SAMN11854966,Illumina NovaSeq 6000
G7_384Bulk_Plate1_S151,Tabula Muris Senis (bulk RNA seq),Heart_39,Mus musculus C57/BL6,1,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127315,SAMN11854967,Illumina NovaSeq 6000
G7_384Bulk_Plate2_S151,Tabula Muris Senis (bulk RNA seq),WBC_50,Mus musculus C57/BL6,18,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127316,SAMN11854968,Illumina NovaSeq 6000
G7_384Bulk_Plate3_S151,Tabula Muris Senis (bulk RNA seq),MAT_5,Mus musculus C57/BL6,3,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127317,SAMN11854969,Illumina NovaSeq 6000
G8_384Bulk_Plate1_S152,Tabula Muris Senis (bulk RNA seq),Liver_53,Mus musculus C57/BL6,24,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127318,SAMN11854970,Illumina NovaSeq 6000
G8_384Bulk_Plate2_S152,Tabula Muris Senis (bulk RNA seq),Heart_24,Mus musculus C57/BL6,27,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127319,SAMN11854971,Illumina NovaSeq 6000
G8_384Bulk_Plate3_S152,Tabula Muris Senis (bulk RNA seq),Heart_54,Mus musculus C57/BL6,21,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127320,SAMN11854972,Illumina NovaSeq 6000
G9_384Bulk_Plate1_S153,Tabula Muris Senis (bulk RNA seq),Marrow_12,Mus musculus C57/BL6,24,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127321,SAMN11854973,Illumina NovaSeq 6000
G9_384Bulk_Plate2_S153,Tabula Muris Senis (bulk RNA seq),Liver_34,Mus musculus C57/BL6,21,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127306,SAMN11854974,Illumina NovaSeq 6000
G9_384Bulk_Plate3_S153,Tabula Muris Senis (bulk RNA seq),Marrow_56,Mus musculus C57/BL6,3,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127307,SAMN11854975,Illumina NovaSeq 6000
H1_384Bulk_Plate1_S169,Tabula Muris Senis (bulk RNA seq),MAT_7,Mus musculus C57/BL6,24,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127282,SAMN11854976,Illumina NovaSeq 6000
H1_384Bulk_Plate2_S169,Tabula Muris Senis (bulk RNA seq),MAT_17,Mus musculus C57/BL6,3,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127281,SAMN11854977,Illumina NovaSeq 6000
H1_384Bulk_Plate3_S169,Tabula Muris Senis (bulk RNA seq),Liver_52,Mus musculus C57/BL6,12,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127280,SAMN11854978,Illumina NovaSeq 6000
H10_384Bulk_Plate1_S178,Tabula Muris Senis (bulk RNA seq),MAT_31,Mus musculus C57/BL6,27,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127279,SAMN11854979,Illumina NovaSeq 6000
H10_384Bulk_Plate2_S178,Tabula Muris Senis (bulk RNA seq),MAT_9,Mus musculus C57/BL6,18,months postnatal,f,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127278,SAMN11854980,Illumina NovaSeq 6000
H10_384Bulk_Plate3_S178,Tabula Muris Senis (bulk RNA seq),Limb_Muscle_47,Mus musculus C57/BL6,1,months postnatal,m,total RNA,,190214_A00111_0269_AHH3J3DSXX__190214_A00111_0270_BHHMFWDSXX,SRR9127277,SAMN11854981,Illumina NovaSeq 6000
